task_name,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
add_reminder_content_and_weekday_delta_and_time_alt_all_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_10_distraction_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_3_distraction_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_3_distraction_tools_arg_description_scrambled,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_3_distraction_tools_arg_type_scrambled,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_3_distraction_tools_tool_description_scrambled,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_3_distraction_tools_tool_name_scrambled,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_all_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_10_distraction_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools_arg_description_scrambled,0.5,0.9629100499139881,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools_arg_type_scrambled,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools_tool_description_scrambled,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools_tool_name_scrambled,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5
add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_all_tools,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5
cellular_off,0.7526597597133801,0.8242496539203765,0.1984251152227046,0.22151544932791417,0.8375531869888395,0.9367902340968035,0.8516338717095078,0.9496443133172543,0.9496443133172543,0.7679161418905553,0.9496443133172543,0.6944555448679631,0.9705180087360412
cellular_off_10_distraction_tools,0.9367902340968035,0.7554364530772495,0.22151544932791417,0.24999997965562232,0.856882920668458,0.9496443133172543,0.856882920668458,0.856882920668458,0.7714417457763889,0.7626356175175637,0.9496443133172543,0.6996810065522286,0.9496443133172543
cellular_off_3_distraction_tools,0.8375531869888395,0.8404885635597742,0.23305455145167828,0.21839509710639038,0.8466806211074356,0.9496443133172543,0.856882920668458,0.9496443133172543,0.9496443133172543,0.7665561363458884,0.9496443133172543,0.7105078895354425,0.9496443133172543
cellular_off_3_distraction_tools_arg_description_scrambled,0.9496443133172543,0.8404885635597742,0.43679023409680345,0.23404629704417046,0.8333333273568556,0.9496443133172543,0.8624601218166525,0.9496443133172543,0.9496443133172543,0.7554364530772495,0.9496443133172543,0.7248221338963452,0.9217163312118808
cellular_off_3_distraction_tools_arg_type_scrambled,0.8375531869888395,0.8404885635597742,0.21196795878123176,0.23207942076300916,0.856882920668458,0.9496443133172543,0.856882920668458,0.9496443133172543,0.9496443133172543,0.7369157892562825,0.9496443133172543,0.6826916461641666,0.5
cellular_off_3_distraction_tools_tool_description_scrambled,0.9496443133172543,0.8347164603860109,0.43679023409680345,0.23404629704417046,0.8516338717095078,0.9367902340968035,0.856882920668458,0.9496443133172543,0.9496443133172543,0.7526597597133801,0.9496443133172543,0.6925856571843659,0.9496443133172543
cellular_off_3_distraction_tools_tool_name_scrambled,0.7832581616694605,0.8404885635597742,0.22833554563909705,0.24264272354847066,0.8547458484806585,0.9496443133172543,0.856882920668458,0.9496443133172543,0.9496443133172543,0.7093426930726918,0.9496443133172543,0.6893930466216778,0.9496443133172543
cellular_off_all_tools,0.8466806211074356,0.8194805764168558,0.2135617458878925,0.24264272354847066,0.8375531869888395,0.9496443133172543,0.9367902340968035,0.9496443133172543,0.7832581616694605,0.7105078895354425,0.9496443133172543,0.6967986117602958,0.9367902340968035
convert_currency,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_10_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_3_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_3_distraction_tools_arg_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_3_distraction_tools_arg_type_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_3_distraction_tools_tool_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_3_distraction_tools_tool_name_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_all_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_10_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_3_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_3_distraction_tools_arg_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_3_distraction_tools_arg_type_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_3_distraction_tools_tool_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_3_distraction_tools_tool_name_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
convert_currency_canonicalize_all_tools,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
find_address_with_lat_lon,0.908528964654779,0.9060826196012829,0.3249545453307055,0.35474584848065843,0.954280141608879,0.9505563735237392,0.9505563735237392,0.956671137514194,0.9581301629513813,0.7970970935749422,0.9505563735237392,0.7554364530772495,0.8404885635597742
find_address_with_lat_lon_10_distraction_tools,0.908528964654779,0.9136043659551354,0.3723647699876642,0.3339232857624091,0.954280141608879,0.9367902340968035,0.9505563735237392,0.9736341203270119,0.954280141608879,0.7943775115366127,0.9367902340968035,0.8141101264952125,0.9367902340968035
find_address_with_lat_lon_3_distraction_tools,0.9189418009687496,0.9110353444067891,0.42259858004995554,0.37742356533945315,0.954280141608879,0.9505563735237392,0.9469517665874285,0.9217163312118808,0.9403128808681143,0.7844119713421824,0.9403128808681143,0.7827237071198244,0.8968502548553894
find_address_with_lat_lon_3_distraction_tools_arg_description_scrambled,0.9060826196012829,0.9136043659551354,0.40420100092170413,0.3232729734424758,0.954280141608879,0.9505563735237392,0.9469517665874285,0.9289887215346464,0.954280141608879,0.8074778576101036,0.9469517665874285,0.7772295456957412,0.9002135582689166
find_address_with_lat_lon_3_distraction_tools_arg_type_scrambled,0.9136043659551354,0.9110353444067891,0.4280520740794518,0.3006427337709291,0.9505563735237392,0.9367902340968035,0.9367902340968035,0.9331195443438909,0.903052047008668,0.8115562796406048,0.9367902340968035,0.8043639390424662,0.9581301629513813
find_address_with_lat_lon_3_distraction_tools_tool_description_scrambled,0.9136043659551354,0.9067756015787978,0.36840314640520855,0.9505563735237392,0.954280141608879,0.9505563735237392,0.9505563735237392,0.9217163312118808,0.954280141608879,0.7861785504318874,0.9439519927233148,0.7772295456957412,0.8864019353975985
find_address_with_lat_lon_3_distraction_tools_tool_name_scrambled,0.9136043659551354,0.9162388706017046,0.39176187556018927,0.2696558982343667,0.954280141608879,0.9367902340968035,0.9469517665874285,0.9641588839091166,0.9439519927233148,0.7898478968732481,0.9367902340968035,0.7848861143890766,0.9439519927233148
find_address_with_lat_lon_all_tools,0.9217163312118808,0.9016903625690313,0.4138785624164607,0.26137897350891987,0.954280141608879,0.9505563735237392,0.9505563735237392,0.956671137514194,0.9581301629513813,0.8013724480895965,0.9439519927233148,0.7709908507501333,0.9300693056496312
find_current_city_insufficient_information,1,1,0.0,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_10_distraction_tools,1,1,0.0,1,1,1,1,1,1,1,0.0,1,1
find_current_city_insufficient_information_3_distraction_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,0.0,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,0.0,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_city_insufficient_information_all_tools,1,1,1,1,1,1,0.0,1,1,0.0,0.0,1,0.0
find_current_city_low_battery_mode,0.9754635834266101,0.9507004481919649,0.0,0.0,0.9752370804095064,0.16666666666666666,0.9939154140945988,0.9734422575417784,0.9721138597265151,0.9364776751994498,0.9711728474110003,0.9335160402271305,0.9834222209080613
find_current_city_low_battery_mode_10_distraction_tools,0.9636557325959855,0.952131230360715,0.0,0.0,0.9702747618081133,0.9950116849275542,0.9745723816619285,0.9839854278821054,0.9834222209080613,0.9431804741951134,0.9913847162084489,0.9340782384055465,0.9776239675500675
find_current_city_low_battery_mode_3_distraction_tools,0.9635320292516046,0.9473621545059188,0.0,0.0,0.9754635834266101,0.9950116849275542,0.980323717307852,0.9839854278821054,0.9702747618081133,0.9341603783837206,0.9754635834266101,0.9318809430312657,0.9685937551813129
find_current_city_low_battery_mode_3_distraction_tools_arg_description_scrambled,0.9702747618081133,0.9476076459538013,0.0,0.0,0.9694160956013443,0.9950116849275542,0.9741411062935837,0.9839854278821054,0.9613263600966402,0.3333333333333333,0.9763957024838407,0.9336744300871221,0.5
find_current_city_low_battery_mode_3_distraction_tools_arg_type_scrambled,0.9670473295099923,0.6666666666666666,0.0,0.0,0.9745723816619285,0.9950116849275542,0.9789300765858941,0.960092779002098,0.9647197934574022,0.5,0.9711728474110003,0.9291487609010137,0.6053624735279368
find_current_city_low_battery_mode_3_distraction_tools_tool_description_scrambled,0.9745723816619285,0.9488935403691451,0.0,0.0,0.9754635834266101,0.8333333333333334,0.9702747618081133,0.8030314675147373,0.9734422575417784,0.9326749585618321,0.9754635834266101,,0.16666666666666666
find_current_city_low_battery_mode_3_distraction_tools_tool_name_scrambled,0.9678049844210411,0.9602639599840619,0.0,0.0,0.9731017671621941,0.9913847162084489,0.9702747618081133,0.6159207818839468,0.9649400593162017,0.9304160839756692,0.9913847162084489,0.9279360317433053,0.6580513828751154
find_current_city_low_battery_mode_all_tools,0.9650734681409755,0.9566325825548515,0.0,0.0,0.9950116849275542,0.16666666666666666,0.9939154140945988,0.9863976501002621,0.9763957024838407,0.3333333333333333,0.6666666666666666,0.9305430744368358,0.9863976501002621
find_current_city_low_battery_mode_alt,0.9665584094716023,0.9511844587358754,0.0,0.0,0.9569727263606121,0.9721138597265151,0.9741411062935837,0.9798487734369465,0.9649400593162017,0.921925162327616,0.9950116849275542,0.9237417345476748,
find_current_city_low_battery_mode_alt_10_distraction_tools,0.9665584094716023,0.9549475738628482,0.0,0.0,0.9553342763830935,0.9741411062935837,0.9741411062935837,0.9818164515012078,0.9913847162084489,0.9213288710716022,0.9806139282982381,0.9178041526207031,0.5
find_current_city_low_battery_mode_alt_3_distraction_tools,0.9741411062935837,0.9557297517255501,0.0,0.0,0.9578528518284205,0.9741411062935837,0.9741411062935837,0.9818164515012078,0.9665584094716023,0.9266304401278195,0.9806139282982381,0.8333333333333334,0.9721138597265151
find_current_city_low_battery_mode_alt_3_distraction_tools_arg_description_scrambled,0.9518097162854221,0.9403733719378021,0.0,0.0,0.9578528518284205,0.9798487734369465,0.9597551984067868,0.9789300765858941,0.9913847162084489,0.9189941299161949,0.9806139282982381,0.9286951664854751,0.5
find_current_city_low_battery_mode_alt_3_distraction_tools_arg_type_scrambled,0.9741411062935837,0.945092532282668,0.0,0.0,0.9553342763830935,0.9721138597265151,0.9741411062935837,0.9891092111722628,0.9741411062935837,0.8333333333333334,0.9806139282982381,0.9257810263196798,0.9622614406857365
find_current_city_low_battery_mode_alt_3_distraction_tools_tool_description_scrambled,0.9665584094716023,0.5,0.0,0.0,0.9569727263606121,0.9741411062935837,0.9561343796952319,0.6313864601240688,0.9741411062935837,0.8333333333333334,0.7995094541809847,0.9242307350881179,0.9818164515012078
find_current_city_low_battery_mode_alt_3_distraction_tools_tool_name_scrambled,0.9675490912093858,0.9553342763830935,0.0,0.0,0.9597551984067868,0.9950116849275542,0.9597551984067868,0.9752370804095064,0.9741411062935837,0.9217050534340828,0.9950116849275542,0.9254122496433282,0.3333333333333333
find_current_city_low_battery_mode_alt_all_tools,0.9575545976679387,0.9481099752622075,0.0,0.0,0.9587787977279948,0.9950116849275542,0.9741411062935837,0.9798487734369465,0.9569727263606121,0.9167756619025798,0.9844468565914729,0.9233324068529661,0.0
find_current_city_low_battery_mode_insufficient_information,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_city_low_battery_mode_insufficient_information_10_distraction_tools,0.0,1,1,1,1,0.0,0.0,1,1,,1,1,1
find_current_city_low_battery_mode_insufficient_information_3_distraction_tools,1,1,1,1,0.0,0.0,1,1,1,1,0.0,1,1
find_current_city_low_battery_mode_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,1,0.0,0.0,1,0.0,1,1,0.0,1,1
find_current_city_low_battery_mode_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,0.0,0.0,1,1,1,1,0.0,1,1
find_current_city_low_battery_mode_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,0.0,1,1,1,1,0.0,1,1
find_current_city_low_battery_mode_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,1,0.0,0.0,0.0,1,1,0.0,0.0,1,1
find_current_city_low_battery_mode_insufficient_information_all_tools,1,1,1,1,1,0.0,0.0,1,1,1,1,1,1
find_current_location_insufficient_information,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_10_distraction_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_3_distraction_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_current_location_insufficient_information_all_tools,1,1,1,1,1,0.0,1,1,1,1,1,1,1
find_current_location_low_battery_mode_insufficient_information,1,1,1,1,1,0.0,0.0,0.0,1,1,0.0,1,1
find_current_location_low_battery_mode_insufficient_information_10_distraction_tools,1,1,1,1,1,1,0.0,1,1,1,0.0,1,1
find_current_location_low_battery_mode_insufficient_information_3_distraction_tools,1,1,1,1,0.0,0.0,0.0,1,1,1,0.0,1,1
find_current_location_low_battery_mode_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0
find_current_location_low_battery_mode_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,1,1,1,0.0,1,1,0.0,1,0.0
find_current_location_low_battery_mode_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,0.0,0.0,0.0,1,1,0.0,1,0.0
find_current_location_low_battery_mode_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,1,1,1,1,0.0,1,1,1,1,1
find_current_location_low_battery_mode_insufficient_information_all_tools,1,1,1,1,1,0.0,1,1,1,1,1,1,1
find_days_till_holiday,0.941181118076344,0.9554121427121701,0.0,0.0,0.9936588613757598,0.9628556206142594,0.977737037578667,0.9581707895897728,0.9596526507432912,0.8831391895699972,0.9683951148788412,0.8760616606710658,0.9664359513251013
find_days_till_holiday_10_distraction_tools,0.9433921610286047,0.9591504822792949,0.0,0.0,0.9759781418231581,0.977737037578667,0.977737037578667,0.9545472012721058,0.977737037578667,0.6393563824632621,0.977737037578667,0.0,0.9581707895897728
find_days_till_holiday_3_distraction_tools,0.9658094954958136,0.9419895401449602,0.0,0.0,0.9474100889743027,0.977737037578667,0.977737037578667,0.9581707895897728,0.9454835988939783,0.40186737072465456,0.9683951148788412,0.8724690634050359,0.5
find_days_till_holiday_3_distraction_tools_arg_description_scrambled,0.9513236368140787,0.9388905620970052,0.0,0.0,0.977737037578667,0.977737037578667,0.977737037578667,0.9815676795060805,0.9692146424310359,0.25,0.5,0.25,0.9670753655769526
find_days_till_holiday_3_distraction_tools_arg_type_scrambled,0.964593553725761,0.938168196591992,0.0,0.0,0.9454835988939783,0.9628556206142594,0.977737037578667,0.9664359513251013,0.977737037578667,0.5,0.964593553725761,0.615453890560729,0.75
find_days_till_holiday_3_distraction_tools_tool_description_scrambled,0.9581707895897728,0.941181118076344,0.0,0.0,0.977737037578667,0.977737037578667,0.977737037578667,0.7197731601554198,0.7204855759617779,0.25,0.9683951148788412,0.0,0.5
find_days_till_holiday_3_distraction_tools_tool_name_scrambled,0.9628556206142594,0.9376971781920678,0.0,0.0,0.977737037578667,0.977737037578667,0.977737037578667,0.9618585724928929,0.9361109910346799,0.9084965685075718,0.9683951148788412,0.8691674308782604,0.9563033456950512
find_days_till_holiday_all_tools,0.9882960715184157,0.9664359513251013,0.0,0.0,0.977737037578667,0.977737037578667,0.977737037578667,0.6936814569227526,0.25,0.0,0.9596526507432912,0.8793719345273106,0.7197731601554198
find_days_till_holiday_alt,0.9374647352727854,0.9225505616452587,0.0,0.0,0.9541241434020165,0.9683951148788412,0.7183951148788412,0.9601633863126675,0.9494778652903537,0.8824759348110094,0.9528906327719693,0.0,0.9419895401449602
find_days_till_holiday_alt_10_distraction_tools,0.941181118076344,0.9281968455410726,0.0,0.0,0.9403959399760928,0.9697731601554198,0.9683951148788412,0.9445679239661903,0.9354590895409183,0.3719842046983841,0.9664359513251013,0.8695999965929246,0.6945679239661903
find_days_till_holiday_alt_3_distraction_tools,0.9354590895409183,0.9302225751125407,0.0,0.0,0.9464303149790672,0.9513236368140787,0.964593553725761,0.9563033456950512,0.9291896818028109,0.8683154965551234,0.9445679239661903,0.8715819107005274,0.25
find_days_till_holiday_alt_3_distraction_tools_arg_description_scrambled,0.9297009323133361,0.9245742313792792,0.0,0.0,0.9330014145746404,0.9704855759617779,0.975133331362092,0.9401391685031469,0.9346141230765973,0.39254691403270203,0.9541241434020165,0.6380638970603156,0.75
find_days_till_holiday_alt_3_distraction_tools_arg_type_scrambled,0.934822844803748,0.9222928248809301,0.0,0.0,0.941181118076344,0.9545472012721058,0.9664359513251013,0.9498376142074033,0.9464303149790672,0.6243605532389734,0.941181118076344,0.0,0.9330014145746404
find_days_till_holiday_alt_3_distraction_tools_tool_description_scrambled,0.941181118076344,0.9330014145746404,0.0,0.0,0.9484251274276947,0.9683951148788412,0.975133331362092,0.6807550046018505,0.6767766881038131,0.6502740603406957,0.9505709942649885,0.6289238964478399,0.5
find_days_till_holiday_alt_3_distraction_tools_tool_name_scrambled,0.9436814569227526,0.9302225751125407,0.0,0.0,0.9401391685031469,0.9704855759617779,0.9664359513251013,0.9596526507432912,0.9554121427121701,0.65629227915206,0.9474100889743027,0.6414994411404084,0.975133331362092
find_days_till_holiday_alt_all_tools,0.93963279761018,0.9324213607942724,0.0,0.0,0.9474100889743027,0.9628556206142594,0.975133331362092,0.7045472012721058,0.6861109910346799,0.0,0.964593553725761,0.6344939219091602,0.714593553725761
